y,m,d,Tair,Prec,Pet,Qobs
1986,2,7,3.8,0.1,0.89,1.249
1986,2,8,2.3,0,1.43,0.794
1986,2,9,4.5,0.1,0.86,0.948
1986,2,10,5.2,0,1.64,0.709
1986,2,11,4.7,0,1.74,0.818
1986,2,12,7.1,0,1.96,0.671
1986,2,13,11,0,1.37,0.718
1986,2,14,13.9,4.5,1.36,1.646
1986,2,15,11.5,1.1,1.21,0.763
1986,2,16,8.2,34.7,1.02,1.128
1986,2,17,6.4,26.2,0.77,5.04
1986,2,18,5,0.1,0.92,3.267
1986,2,19,7.5,0,1.16,1.802
1986,2,20,8.6,0,2.17,1.318
1986,2,21,6.1,0,1.72,1.003
1986,2,22,5.5,0,1.67,1.064
1986,2,23,8.1,0,1.19,0.961
1986,2,24,8.3,0,2.19,0.828
1986,2,25,9.2,0.1,1.23,0.944
1986,2,26,10.5,0.4,1.36,1.022
1986,2,27,4.1,16.4,0.9,1.182
1986,2,28,2.3,1.1,0.94,1.193
1986,3,1,2.2,0.1,1.63,0.769
1986,3,2,1.5,0,1.89,0.961
1986,3,3,3.4,0,2.09,0.961
1986,3,4,5.4,0,2.31,0.693
1986,3,5,6.9,0,2.53,0.886
1986,3,6,7.8,0,2.54,0.914
1986,3,7,8.5,0,2.27,1.042
1986,3,8,10.2,0,2.72,0.999
1986,3,9,13,0.1,1.78,0.885
1986,3,10,11.6,9.3,1.28,0.93
1986,3,11,10.8,6.7,2.14,1.013
1986,3,12,14,0,1.97,1.059
1986,3,13,15.5,71.3,1.46,2.895
1986,3,14,17.7,17.2,1.75,4.822
1986,3,15,17.5,14.8,1.52,6.613
1986,3,16,14.5,0.8,1.56,4.724
1986,3,17,13.2,3.8,1.34,2.832
1986,3,18,9.2,45.6,1.16,7.73
1986,3,19,11,1.8,2.69,4.849
1986,3,20,11.8,80.6,1.34,9.846
1986,3,21,9.4,17.7,1.15,12.188
1986,3,22,7.7,5.4,1.19,7.373
1986,3,23,10.7,0,2.45,4.16
1986,3,24,10,3.6,1.43,3.256
1986,3,25,9,1.4,1.28,2.973
1986,3,26,11.5,1.3,1.45,2.542
1986,3,27,13.4,15.2,1.46,2.708
1986,3,28,14,6,1.51,5.176
1986,3,29,16.8,0.1,3,3.131
1986,3,30,13.8,57.8,1.45,13.41
1986,3,31,12,0.1,1.53,9.282
1986,4,1,11.6,0.6,1.47,4.715
1986,4,2,12.4,0.7,1.52,3.787
1986,4,3,15.4,0.1,1.78,3.116
1986,4,4,16.6,0.1,2.45,2.705
1986,4,5,16.9,0.1,2.34,2.326
1986,4,6,16.5,0.1,1.75,2.099
1986,4,7,15,0.9,1.68,2.045
1986,4,8,15.8,3,1.78,1.423
1986,4,9,21.2,0,3.96,1.224
1986,4,10,22.6,0,3.88,1.503
1986,4,11,18.8,8.2,3.18,1.648
1986,4,12,18.5,2.1,2.97,1.726
1986,4,13,19.6,1.7,2.56,1.818
1986,4,14,20.2,15.8,2.01,2.239
1986,4,15,18,4.6,2.45,2.988
1986,4,16,15.1,15,1.69,3.013
1986,4,17,14,21.5,1.6,7.045
1986,4,18,16.8,11.8,1.81,10.268
1986,4,19,17.6,32.9,1.76,21.537
1986,4,20,19.4,34,1.86,32.323
1986,4,21,15.4,5.5,1.75,15.998
1986,4,22,18.7,0.1,4.09,8.502
1986,4,23,19.2,0.1,3.03,4.953
1986,4,24,22.2,0.1,2.68,4.393
1986,4,25,22.3,0.1,2.6,3.675
