y,m,d,Rainfall,Snowfall,Melt,Refreeze,Snowpack,Snowpack_ice,Eact,I,S_SOIL,S_UZ,S_LZ,QGW0,QGW1,QGW2,QGW,Qsim,Qobs
2012,9,16,0.000,0.000,0.000,0.000,0.000,0.000,5.318,0.000,106.843,30.622,0.004,0.000,3.329,0.000,3.329,3.510,3.23
2012,9,17,0.000,0.000,0.000,0.000,0.000,0.000,5.166,0.000,101.677,27.619,0.004,0.000,3.002,0.000,3.003,3.166,2.89
2012,9,18,0.000,0.000,0.000,0.000,0.000,0.000,5.012,0.000,96.665,24.910,0.004,0.000,2.708,0.000,2.708,2.856,2.58
2012,9,19,0.000,0.000,0.000,0.000,0.000,0.000,4.856,0.000,91.808,22.467,0.004,0.000,2.442,0.000,2.443,2.576,2.31
2012,9,20,0.000,0.000,0.000,0.000,0.000,0.000,4.699,0.000,87.109,20.264,0.004,0.000,2.203,0.000,2.203,2.323,2.06
2012,9,21,0.000,0.000,0.000,0.000,0.000,0.000,4.540,0.000,82.569,18.277,0.004,0.000,1.987,0.000,1.987,2.095,1.84
2012,9,22,0.000,0.000,0.000,0.000,0.000,0.000,4.382,0.000,78.187,16.484,0.004,0.000,1.792,0.000,1.792,1.890,1.64
2012,9,23,0.000,0.000,0.000,0.000,0.000,0.000,4.223,0.000,73.965,14.867,0.004,0.000,1.616,0.000,1.617,1.705,1.46
2012,9,24,0.000,0.000,0.000,0.000,0.000,0.000,4.064,0.000,69.900,13.409,0.004,0.000,1.458,0.000,1.458,1.537,1.30
2012,9,25,0.000,0.000,0.000,0.000,0.000,0.000,3.911,0.000,65.989,12.094,0.004,0.000,1.315,0.000,1.315,1.387,1.16
2012,9,26,2.000,0.000,0.000,0.000,0.000,0.000,3.754,2.000,63.737,11.357,0.004,0.000,1.235,0.000,1.235,1.275,1.07
2012,9,27,1.300,0.000,0.000,0.000,0.000,0.000,3.686,1.300,61.039,10.524,0.004,0.000,1.144,0.000,1.145,1.190,0.98
2012,9,28,0.000,0.000,0.000,0.000,0.000,0.000,3.588,0.000,57.452,9.491,0.004,0.000,1.032,0.000,1.032,1.088,0.88
2012,9,29,0.000,0.000,0.000,0.000,0.000,0.000,3.431,0.000,54.021,8.560,0.004,0.000,0.931,0.000,0.931,0.982,0.78
2012,9,30,0.000,0.000,0.000,0.000,0.000,0.000,3.277,0.000,50.744,7.721,0.004,0.000,0.839,0.000,0.840,0.885,0.71
2012,10,1,0.000,0.000,0.000,0.000,0.000,0.000,3.126,0.000,47.617,6.963,0.004,0.000,0.757,0.000,0.757,0.799,0.67
2012,10,2,0.000,0.000,0.000,0.000,0.000,0.000,2.978,0.000,44.639,6.280,0.004,0.000,0.683,0.000,0.683,0.720,0.63
2012,10,3,0.000,0.000,0.000,0.000,0.000,0.000,2.834,0.000,41.805,5.664,0.004,0.000,0.616,0.000,0.616,0.650,0.60
2012,10,4,0.000,0.000,0.000,0.000,0.000,0.000,2.694,0.000,39.111,5.108,0.004,0.000,0.555,0.000,0.556,0.586,0.57
2012,10,5,0.000,0.000,0.000,0.000,0.000,0.000,2.557,0.000,36.554,4.607,0.004,0.000,0.501,0.000,0.501,0.529,0.54
2012,10,6,0.000,0.000,0.000,0.000,0.000,0.000,2.424,0.000,34.130,4.155,0.004,0.000,0.452,0.000,0.452,0.477,0.51
2012,10,7,0.000,0.000,0.000,0.000,0.000,0.000,2.296,0.000,31.834,3.747,0.004,0.000,0.407,0.000,0.408,0.430,0.48
2012,10,8,0.000,0.000,0.000,0.000,0.000,0.000,2.171,0.000,29.663,3.379,0.004,0.000,0.367,0.000,0.368,0.388,0.45
2012,10,9,0.000,0.000,0.000,0.000,0.000,0.000,2.049,0.000,27.614,3.047,0.004,0.000,0.331,0.000,0.332,0.350,0.43
2012,10,10,0.000,0.000,0.000,0.000,0.000,0.000,1.934,0.000,25.680,2.748,0.004,0.000,0.299,0.000,0.299,0.315,0.40
2012,10,11,0.000,0.000,0.000,0.000,0.000,0.000,1.821,0.000,23.859,2.478,0.004,0.000,0.269,0.000,0.270,0.285,0.38
2012,10,12,0.000,0.000,0.000,0.000,0.000,0.000,1.715,0.000,22.144,2.235,0.004,0.000,0.243,0.000,0.243,0.257,0.36
2012,10,13,0.000,0.000,0.000,0.000,0.000,0.000,1.611,0.000,20.533,2.015,0.004,0.000,0.219,0.000,0.220,0.231,0.34
2012,10,14,0.000,0.000,0.000,0.000,0.000,0.000,1.513,0.000,19.020,1.817,0.004,0.000,0.198,0.000,0.198,0.209,0.32
2012,10,15,0.000,0.000,0.000,0.000,0.000,0.000,1.419,0.000,17.601,1.639,0.004,0.000,0.178,0.000,0.179,0.188,0.30
2012,10,16,0.000,0.000,0.000,0.000,0.000,0.000,1.328,0.000,16.273,1.478,0.004,0.000,0.161,0.000,0.161,0.170,0.28
2012,10,17,0.000,0.000,0.000,0.000,0.000,0.000,1.243,0.000,15.030,1.332,0.004,0.000,0.145,0.000,0.145,0.153,0.27
2012,10,18,0.000,0.000,0.000,0.000,0.000,0.000,1.161,0.000,13.869,1.201,0.004,0.000,0.131,0.000,0.131,0.138,0.25
2012,10,19,0.000,0.000,0.000,0.000,0.000,0.000,1.083,0.000,12.787,1.083,0.004,0.000,0.118,0.000,0.118,0.125,0.24
2012,10,20,0.000,0.000,0.000,0.000,0.000,0.000,1.010,0.000,11.777,0.976,0.004,0.000,0.106,0.000,0.107,0.112,0.22
2012,10,21,0.000,0.000,0.000,0.000,0.000,0.000,0.940,0.000,10.837,0.880,0.004,0.000,0.096,0.000,0.096,0.101,0.21
2012,10,22,0.000,0.000,0.000,0.000,0.000,0.000,0.874,0.000,9.963,0.793,0.004,0.000,0.086,0.000,0.087,0.091,0.20
2012,10,23,0.000,0.000,0.000,0.000,0.000,0.000,0.812,0.000,9.151,0.715,0.004,0.000,0.078,0.000,0.078,0.082,0.18
2012,10,24,0.000,0.000,0.000,0.000,0.000,0.000,0.754,0.000,8.397,0.645,0.004,0.000,0.070,0.000,0.071,0.074,0.17
2012,10,25,0.000,0.000,0.000,0.000,0.000,0.000,0.698,0.000,7.699,0.581,0.004,0.000,0.063,0.000,0.064,0.067,0.16
2012,10,26,0.000,0.000,0.000,0.000,0.000,0.000,0.647,0.000,7.052,0.524,0.004,0.000,0.057,0.000,0.057,0.061,0.15
2012,10,27,0.000,0.000,0.000,0.000,0.000,0.000,0.598,0.000,6.454,0.472,0.004,0.000,0.051,0.000,0.052,0.055,0.14
2012,10,28,0.000,0.000,0.000,0.000,0.000,0.000,0.553,0.000,5.902,0.425,0.004,0.000,0.046,0.000,0.047,0.049,0.13
2012,10,29,0.000,0.000,0.000,0.000,0.000,0.000,0.510,0.000,5.392,0.383,0.004,0.000,0.042,0.000,0.042,0.044,0.12
2012,10,30,0.000,0.000,0.000,0.000,0.000,0.000,0.470,0.000,4.922,0.345,0.004,0.000,0.038,0.000,0.038,0.040,0.11
2012,10,31,0.000,0.000,0.000,0.000,0.000,0.000,0.433,0.000,4.489,0.311,0.004,0.000,0.034,0.000,0.034,0.036,0.11
2012,11,1,0.000,0.000,0.000,0.000,0.000,0.000,0.398,0.000,4.091,0.280,0.004,0.000,0.030,0.000,0.031,0.033,0.10
2012,11,2,0.000,0.000,0.000,0.000,0.000,0.000,0.366,0.000,3.725,0.252,0.004,0.000,0.027,0.000,0.028,0.029,0.09
2012,11,3,0.000,0.000,0.000,0.000,0.000,0.000,0.336,0.000,3.389,0.227,0.004,0.000,0.025,0.000,0.025,0.027,0.08
2012,11,4,0.000,0.000,0.000,0.000,0.000,0.000,0.308,0.000,3.080,0.204,0.004,0.000,0.022,0.000,0.023,0.024,0.08
2012,11,5,0.000,0.000,0.000,0.000,0.000,0.000,0.283,0.000,2.798,0.184,0.004,0.000,0.020,0.000,0.020,0.022,0.07
2012,11,6,0.000,0.000,0.000,0.000,0.000,0.000,0.259,0.000,2.539,0.165,0.004,0.000,0.018,0.000,0.018,0.019,0.06
2012,11,7,0.000,0.000,0.000,0.000,0.000,0.000,0.236,0.000,2.303,0.149,0.004,0.000,0.016,0.000,0.017,0.018,0.06
2012,11,8,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.000,2.087,0.134,0.004,0.000,0.015,0.000,0.015,0.016,0.05
2012,11,9,0.000,0.000,0.000,0.000,0.000,0.000,0.197,0.000,1.889,0.120,0.004,0.000,0.013,0.000,0.014,0.014,0.05
2012,11,10,0.000,0.000,0.000,0.000,0.000,0.000,0.180,0.000,1.710,0.108,0.004,0.000,0.012,0.000,0.012,0.013,0.05
2012,11,11,0.000,0.000,0.000,0.000,0.000,0.000,0.164,0.000,1.546,0.097,0.004,0.000,0.011,0.000,0.011,0.012,0.05
2012,11,12,0.000,0.000,0.000,0.000,0.000,0.000,0.149,0.000,1.397,0.087,0.004,0.000,0.010,0.000,0.010,0.010,0.05
2012,11,13,0.000,0.000,0.000,0.000,0.000,0.000,0.136,0.000,1.261,0.078,0.004,0.000,0.009,0.000,0.009,0.009,0.05
2012,11,14,0.000,0.000,0.000,0.000,0.000,0.000,0.123,0.000,1.138,0.070,0.004,0.000,0.008,0.000,0.008,0.009,0.05
2012,11,15,0.000,0.000,0.000,0.000,0.000,0.000,0.112,0.000,1.026,0.063,0.004,0.000,0.007,0.000,0.007,0.008,0.05
2012,11,16,0.000,0.000,0.000,0.000,0.000,0.000,0.101,0.000,0.925,0.056,0.004,0.000,0.006,0.000,0.007,0.007,0.05
2012,11,17,0.000,0.000,0.000,0.000,0.000,0.000,0.092,0.000,0.833,0.050,0.004,0.000,0.006,0.000,0.006,0.006,0.05
2012,11,18,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.000,0.749,0.045,0.004,0.000,0.005,0.000,0.005,0.006,0.05
2012,11,19,0.000,0.000,0.000,0.000,0.000,0.000,0.075,0.000,0.674,0.040,0.004,0.000,0.004,0.000,0.005,0.005,0.05
2012,11,20,0.000,0.000,0.000,0.000,0.000,0.000,0.068,0.000,0.606,0.036,0.004,0.000,0.004,0.000,0.004,0.005,0.05
2012,11,21,0.000,0.000,0.000,0.000,0.000,0.000,0.062,0.000,0.544,0.032,0.004,0.000,0.003,0.000,0.004,0.004,0.05
2012,11,22,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.000,0.488,0.028,0.004,0.000,0.003,0.000,0.004,0.004,0.05
2012,11,23,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.438,0.025,0.004,0.000,0.003,0.000,0.003,0.003,0.05
2012,11,24,0.000,0.000,0.000,0.000,0.000,0.000,0.045,0.000,0.393,0.022,0.004,0.000,0.002,0.000,0.003,0.003,0.05
2012,11,25,0.000,0.000,0.000,0.000,0.000,0.000,0.041,0.000,0.352,0.020,0.004,0.000,0.002,0.000,0.003,0.003,0.05
2012,11,26,0.000,0.000,0.000,0.000,0.000,0.000,0.037,0.000,0.316,0.017,0.004,0.000,0.002,0.000,0.002,0.002,0.05
2012,11,27,0.000,0.000,0.000,0.000,0.000,0.000,0.033,0.000,0.282,0.015,0.004,0.000,0.002,0.000,0.002,0.002,0.05
2012,11,28,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.000,0.253,0.013,0.004,0.000,0.001,0.000,0.002,0.002,0.05
2012,11,29,0.000,0.000,0.000,0.000,0.000,0.000,0.027,0.000,0.226,0.011,0.004,0.000,0.001,0.000,0.002,0.002,0.05
2012,11,30,0.000,0.000,0.000,0.000,0.000,0.000,0.024,0.000,0.202,0.010,0.004,0.000,0.001,0.000,0.002,0.002,0.05
2012,12,1,0.000,0.000,0.000,0.000,0.000,0.000,0.021,0.000,0.181,0.009,0.004,0.000,0.001,0.000,0.001,0.001,0.05
2012,12,2,0.000,0.000,0.000,0.000,0.000,0.000,0.019,0.000,0.161,0.007,0.004,0.000,0.001,0.000,0.001,0.001,0.05
2012,12,3,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.144,0.006,0.004,0.000,0.001,0.000,0.001,0.001,0.05
2012,12,4,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.000,0.129,0.005,0.004,0.000,0.001,0.000,0.001,0.001,0.05
2012,12,5,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.000,0.115,0.004,0.004,0.000,0.000,0.000,0.001,0.001,0.05
2012,12,6,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.000,0.102,0.003,0.004,0.000,0.000,0.000,0.001,0.001,0.05
2012,12,7,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.000,0.091,0.003,0.004,0.000,0.000,0.000,0.001,0.001,0.05
2012,12,8,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.081,0.002,0.004,0.000,0.000,0.000,0.001,0.001,0.05
2012,12,9,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.000,0.073,0.001,0.004,0.000,0.000,0.000,0.001,0.001,0.05
2012,12,10,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.065,0.001,0.004,0.000,0.000,0.000,0.001,0.001,0.05
2012,12,11,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.000,0.058,0.000,0.004,0.000,0.000,0.000,0.000,0.001,0.05
2012,12,12,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.05
2012,12,13,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.046,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.05
2012,12,14,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.000,0.041,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.05
2012,12,15,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.05
2012,12,16,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.05
2012,12,17,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.05
2012,12,18,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.05
2012,12,19,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.05
2012,12,20,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.05
2012,12,21,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.05
2012,12,22,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.05
2012,12,23,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.05
2012,12,24,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.05
2012,12,25,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.05
2012,12,26,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.05
2012,12,27,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.05
2012,12,28,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.05
2012,12,29,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.05
2012,12,30,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.05
2012,12,31,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.05
2013,1,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.05
2013,1,2,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.05
2013,1,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.05
2013,1,4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.05
2013,1,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.05
2013,1,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.05
2013,1,7,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,1,8,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,1,9,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,1,10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,1,11,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,1,12,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,1,13,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,1,14,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,1,15,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,1,16,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,1,17,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,1,18,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,1,19,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,1,20,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,1,21,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,1,22,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,1,23,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,1,24,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,1,25,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,1,26,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,1,27,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,1,28,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,1,29,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,1,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,1,31,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,2,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,2,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,2,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,2,4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,2,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,2,7,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,2,8,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,2,9,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,2,10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,2,11,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,2,12,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,2,13,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,2,14,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,2,15,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,2,16,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,2,17,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,2,18,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,2,19,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,2,20,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,2,21,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,2,22,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,2,23,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,2,24,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,2,25,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,2,26,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,2,27,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,2,28,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,3,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,3,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,3,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,3,4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,3,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,3,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,3,7,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,3,8,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,3,9,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,3,10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,3,11,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,3,12,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,3,13,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,3,14,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,3,15,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,3,16,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,3,17,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,3,18,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2013,3,19,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
